Stimuli_ID	Vocalist_ID	Technique	Artist	Song	Lyrics	Duration	Rhythm	Melody	Tempo	Time_signature	Original_Corresponding_Excerpt	WAV_Path	Credits	Session_date_YMD	logMel_Path	Spectral_Centroid	annotations	Age_at_recording
VOX-822		Growling_V										audio/VOX-822.wav						
VOX-823		Clean										audio/VOX-823.wav						
VOX-824		Clean_FLAT										audio/VOX-824.wav						
VOX-825		Screaming_NV										audio/VOX-825.wav						
VOX-826		Screaming_V										audio/VOX-826.wav						
VOX-827		Growling_NV										audio/VOX-827.wav						
VOX-828		Growling_V										audio/VOX-828.wav						
VOX-829		Clean										audio/VOX-829.wav						
VOX-830		Clean_FLAT										audio/VOX-830.wav						
VOX-831		Screaming_NV										audio/VOX-831.wav						
VOX-832		Screaming_V										audio/VOX-832.wav						
VOX-833		Growling_NV										audio/VOX-833.wav						
VOX-834		Growling_V										audio/VOX-834.wav						
VOX-835		Clean										audio/VOX-835.wav						
VOX-836		Clean_FLAT										audio/VOX-836.wav						
VOX-837		Screaming_NV										audio/VOX-837.wav						
VOX-838		Screaming_V										audio/VOX-838.wav						
VOX-839		Growling_NV										audio/VOX-839.wav						
VOX-840		Growling_V										audio/VOX-840.wav						
VOX-841		Clean										audio/VOX-841.wav						
VOX-842		Clean_FLAT										audio/VOX-842.wav						
VOX-843		Screaming_NV										audio/VOX-843.wav						
VOX-844		Screaming_V										audio/VOX-844.wav						
VOX-845		Growling_NV										audio/VOX-845.wav						
VOX-846		Growling_V										audio/VOX-846.wav						
VOX-847		Clean										audio/VOX-847.wav						
VOX-848		Clean_FLAT										audio/VOX-848.wav						
VOX-849		Screaming_NV										audio/VOX-849.wav						
VOX-850		Screaming_V										audio/VOX-850.wav						
VOX-851		Growling_NV										audio/VOX-851.wav						
VOX-852		Growling_V										audio/VOX-852.wav						
VOX-853		Clean										audio/VOX-853.wav						
VOX-854		Clean_FLAT										audio/VOX-854.wav						
VOX-855		Screaming_NV										audio/VOX-855.wav						
VOX-856		Screaming_V										audio/VOX-856.wav						
VOX-857		Growling_NV										audio/VOX-857.wav						
VOX-858		Growling_V										audio/VOX-858.wav						
VOX-859		Clean										audio/VOX-859.wav						
VOX-860		Clean_FLAT										audio/VOX-860.wav						
VOX-861		Screaming_NV										audio/VOX-861.wav						
VOX-862		Screaming_V										audio/VOX-862.wav						
VOX-863		Growling_NV										audio/VOX-863.wav						
VOX-864		Growling_V										audio/VOX-864.wav						
